"","Lat","Lon","Elevation_m","Site","date","Canopy_Height_cm","...8","SampleID","Latitude","Longitude","Elevation","SampleDate","Width_cm","Width_2_cm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Length_1_mm","Length_2_mm","Length_3_mm","Stem_diameter","mean_stem_elong","mean_leaf_length","mean_width","Match","SampleSite","Date_propagated","Date_planted","Year_planted","Mother_LS","Cutting_length","Cutting_diameter","SampleYear","SampleID_standard","...1","Year_measured","Species"
"783",NA,NA,NA,"Qikiqtaruk",NA,35.2,NA,"HE-SR 29",NA,NA,NA,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE-SR 29","QHI",NA,2013-08-13,2013,NA,NA,NA,2013,"HESR29",945,NA,"Salix richardsonii"
"784",NA,NA,NA,"Qikiqtaruk",NA,36.5,NA,"HE-SR 3",NA,NA,NA,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE-SR 3","QHI",NA,2013-08-13,2013,NA,NA,NA,2013,"HESR3",946,NA,"Salix richardsonii"
"785",NA,NA,NA,"Qikiqtaruk",NA,41.5,NA,"HE-SR 30",NA,NA,NA,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2013-08-13,2013,NA,NA,NA,2013,"HESR30",947,NA,"Salix richardsonii"
"786",NA,NA,NA,"Qikiqtaruk",NA,41.6,NA,"HE-SR 4",NA,NA,NA,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE-SR 4","QHI",NA,2013-08-13,2013,NA,NA,NA,2013,"HESR4",948,NA,"Salix richardsonii"
"787",NA,NA,NA,"Qikiqtaruk",NA,30.5,NA,"HE-SR 5",NA,NA,NA,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2013-08-13,2013,NA,NA,NA,2013,"HESR5",949,NA,"Salix richardsonii"
"788",NA,NA,NA,"Qikiqtaruk",NA,33.3,NA,"HE-SR 6",NA,NA,NA,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE-SR 6","QHI",NA,2013-08-13,2013,NA,NA,NA,2013,"HESR6",950,NA,"Salix richardsonii"
"789",NA,NA,NA,"Qikiqtaruk",NA,44,NA,"HE-SR 7",NA,NA,NA,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE-SR 7","QHI",NA,2013-08-13,2013,NA,NA,NA,2013,"HESR7",951,NA,"Salix richardsonii"
"790",NA,NA,NA,"Qikiqtaruk",NA,35.6,NA,"HE-SR 8",NA,NA,NA,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE-SR 8","QHI",NA,2013-08-13,2013,NA,NA,NA,2013,"HESR8",952,NA,"Salix richardsonii"
"791",NA,NA,NA,"Qikiqtaruk",NA,49.8,NA,"HE-SR 9",NA,NA,NA,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2013-08-13,2013,NA,NA,NA,2013,"HESR9",953,NA,"Salix richardsonii"
"792",61.10549,-138.6618,1693,"Kluane","07/07/2014",54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix pulchra"
"793",61.10549,-138.6618,1693,"Kluane","07/07/2014",37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix pulchra"
"794",61.10549,-138.6618,1693,"Kluane","07/07/2014",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix pulchra"
"795",61.10549,-138.6618,1693,"Kluane","07/07/2014",66.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix pulchra"
"796",61.10549,-138.6618,1693,"Kluane","07/07/2014",32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix pulchra"
"797",61.10549,-138.6618,1693,"Kluane","07/07/2014",50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix pulchra"
"798",61.10549,-138.6618,1693,"Kluane","07/07/2014",37.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix pulchra"
"799",61.10549,-138.6618,1693,"Kluane","07/07/2014",21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix pulchra"
"800",61.10549,-138.6618,1693,"Kluane","07/07/2014",44.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix pulchra"
"801",61.10549,-138.6618,1693,"Kluane","07/07/2014",67.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix pulchra"
"802",69.57751,138.91127,67,"Qikiqtaruk","26/07/2015",21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"803",69.57751,138.91127,67,"Qikiqtaruk","26/07/2015",21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"804",69.57751,138.91127,67,"Qikiqtaruk","26/07/2015",30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"805",69.57751,138.91127,67,"Qikiqtaruk","26/07/2015",24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"806",69.57751,138.91127,67,"Qikiqtaruk","26/07/2015",21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"807",69.57794,138.94218,40,"Qikiqtaruk","26/07/2015",41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"808",69.57794,138.94218,40,"Qikiqtaruk","26/07/2015",32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"809",69.57794,138.94218,40,"Qikiqtaruk","26/07/2015",25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"810",69.57794,138.94218,40,"Qikiqtaruk","26/07/2015",50.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"811",69.57794,138.94218,40,"Qikiqtaruk","26/07/2015",47.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"812",69.57891,138.94557,56,"Qikiqtaruk","26/07/2015",21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"813",69.57891,138.94557,56,"Qikiqtaruk","26/07/2015",23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"814",69.57891,138.94557,56,"Qikiqtaruk","26/07/2015",21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"815",69.57891,138.94557,56,"Qikiqtaruk","26/07/2015",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"816",69.57891,138.94557,56,"Qikiqtaruk","26/07/2015",33.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"817",69.57536,138.86479,63,"Qikiqtaruk","04/08/2015",27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"818",69.57536,138.86479,63,"Qikiqtaruk","04/08/2015",22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"819",69.57536,138.86479,63,"Qikiqtaruk","04/08/2015",29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"820",69.57536,138.86479,63,"Qikiqtaruk","04/08/2015",20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"821",69.57536,138.86479,63,"Qikiqtaruk","04/08/2015",28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix pulchra"
"822",69.57751,138.91127,67,"Qikiqtaruk","26/07/2016",20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"823",69.57751,138.91127,67,"Qikiqtaruk","26/07/2016",24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"824",69.57751,138.91127,67,"Qikiqtaruk","26/07/2016",23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"825",69.57751,138.91127,67,"Qikiqtaruk","26/07/2016",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"826",69.57751,138.91127,67,"Qikiqtaruk","26/07/2016",31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"827",69.57794,138.94218,40,"Qikiqtaruk","24/07/2016",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"828",69.57794,138.94218,40,"Qikiqtaruk","24/07/2016",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"829",69.57794,138.94218,40,"Qikiqtaruk","24/07/2016",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"830",69.57794,138.94218,40,"Qikiqtaruk","24/07/2016",36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"831",69.57794,138.94218,40,"Qikiqtaruk","24/07/2016",32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"832",61.21649,-138.28606,1631,"Kluane","28/06/2016",32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"833",61.21649,-138.28606,1631,"Kluane","28/06/2016",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"834",61.21649,-138.28606,1631,"Kluane","28/06/2016",28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"835",61.21649,-138.28606,1631,"Kluane","28/06/2016",16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"836",61.21649,-138.28606,1631,"Kluane","28/06/2016",61.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"837",61.219,-138.28477,1577,"Kluane","29/06/2016",70.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"838",61.219,-138.28477,1577,"Kluane","29/06/2016",26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"839",61.219,-138.28477,1577,"Kluane","29/06/2016",102.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"840",61.219,-138.28477,1577,"Kluane","29/06/2016",282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"841",61.219,-138.28477,1577,"Kluane","29/06/2016",40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Salix pulchra"
"842",60.97682,138.41019,1472,"Kluane","06/08/2017",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"843",60.97682,138.41019,1472,"Kluane","06/08/2017",146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"844",60.97682,138.41019,1472,"Kluane","06/08/2017",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"845",60.97682,138.41019,1472,"Kluane","06/08/2017",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"846",60.97682,138.41019,1472,"Kluane","06/08/2017",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"847",60.96206,-138.41288,1716,"Kluane","07/08/2017",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"848",60.96206,-138.41288,1716,"Kluane","07/08/2017",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"849",60.96206,-138.41288,1716,"Kluane","07/08/2017",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"850",60.96206,-138.41288,1716,"Kluane","07/08/2017",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"851",60.96206,-138.41288,1716,"Kluane","07/08/2017",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"852",61.21222,-138.27775,1649,"Kluane","13/08/2017",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"853",61.21222,-138.27775,1649,"Kluane","13/08/2017",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"854",61.21222,-138.27775,1649,"Kluane","13/08/2017",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"855",61.21222,-138.27775,1649,"Kluane","13/08/2017",89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"856",61.21222,-138.27775,1649,"Kluane","13/08/2017",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"Salix pulchra"
"857",61.10549,-138.6618,1693,"Kluane","07/07/2014",73.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix richardsonii"
"858",61.10549,-138.6618,1693,"Kluane","07/07/2014",80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix richardsonii"
"859",61.10549,-138.6618,1693,"Kluane","07/07/2014",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix richardsonii"
"860",61.10549,-138.6618,1693,"Kluane","07/07/2014",56.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix richardsonii"
"861",61.10549,-138.6618,1693,"Kluane","07/07/2014",57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix richardsonii"
"862",61.1726,-138.3824,980,"Kluane","08/07/2014",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix richardsonii"
"863",61.1726,-138.3824,980,"Kluane","08/07/2014",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix richardsonii"
"864",61.1726,-138.3824,980,"Kluane","08/07/2014",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix richardsonii"
"865",61.1726,-138.3824,980,"Kluane","08/07/2014",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix richardsonii"
"866",61.1726,-138.3824,980,"Kluane","08/07/2014",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Salix richardsonii"
"867",69.57645,-138.994435,49,"Qikiqtaruk","22/07/2015",32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"868",69.57645,-138.994435,49,"Qikiqtaruk","22/07/2015",37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"869",69.57677,138.90984,29,"Qikiqtaruk","25/07/2015",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"870",69.57677,138.90984,29,"Qikiqtaruk","25/07/2015",49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"871",69.57677,138.90984,29,"Qikiqtaruk","25/07/2015",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"872",69.56985,138.89821,-4,"Qikiqtaruk","25/07/2015",41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"873",69.56985,138.89821,-4,"Qikiqtaruk","25/07/2015",42.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"874",69.56985,138.89821,-4,"Qikiqtaruk","25/07/2015",43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"875",69.56985,138.89821,-4,"Qikiqtaruk","25/07/2015",37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"876",69.56985,138.89821,-4,"Qikiqtaruk","25/07/2015",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"877",69.57794,138.94218,40,"Qikiqtaruk","26/07/2015",49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"878",69.57794,138.94218,40,"Qikiqtaruk","26/07/2015",54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"879",69.57794,138.94218,40,"Qikiqtaruk","26/07/2015",35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"880",69.57794,138.94218,40,"Qikiqtaruk","26/07/2015",26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"881",69.57794,138.94218,40,"Qikiqtaruk","26/07/2015",41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
"882",69.58015,138.92355,74,"Qikiqtaruk","01/08/2015",25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Salix richardsonii"
