"","Species","plant_tag_id","sample_id","date_sampled","site_id","total_leaf_dry_mass_g","SLA","leaf_mass_per_area_g_m2","actual_leaf_dry_matter_content_perc","equivalent_water_thickness_cm","total_rehydrated_leaf_mass_g","LA","leaf_fresh_mass_g","number_leaves","Site","leaf_status","year","month","DOY","total_leaf_dry_mass_mg","LDMC_g_g","population","X","Sample_Date","Dry_mass","Wood_density_mg_mm3","Lat","Lon","Elevation_m","date","MONTH"
"631","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",568,NA,NA,0.572864322,61.10549,-138.6618,1693,"Jul",7
"632","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",569,NA,NA,0.554140127,61.1726,-138.3824,980,"Jul",7
"633","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",570,NA,NA,0.534847051,61.1726,-138.3824,980,"Jul",7
"634","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",571,NA,NA,0.641657335,61.1726,-138.3824,980,"Jul",7
"635","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",572,NA,NA,0.699870634,61.1726,-138.3824,980,"Jul",7
"636","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",573,NA,NA,0.548472076,61.1726,-138.3824,980,"Jul",7
"637","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",574,NA,NA,0.65290222,69.5749,-138.8631,76,"Jul",7
"638","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",575,NA,NA,0.703477444,69.5749,-138.8631,76,"Jul",7
"639","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",576,NA,NA,0.74516129,69.5749,-138.8631,76,"Jul",7
"640","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",577,NA,NA,0.726870079,69.5749,-138.8631,76,"Jul",7
"641","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",578,NA,NA,0.718028696,69.5749,-138.8631,76,"Jul",7
"642","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,9.566791511,NA,NA,NA,NA,428.7,0.09,NA,"Qikiqtaruk",NA,2015,NA,"203",40.05,0.445,"source_north",579,NA,NA,0.715343915,69.57645,-138.994435,49,"22/07/2015",7
"643","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,10.19388464,NA,NA,NA,NA,609.6,0.195,NA,"Qikiqtaruk",NA,2015,NA,"203",71.95,0.368974359,"source_north",580,NA,NA,0.69339207,69.57645,-138.994435,49,"22/07/2015",7
"644","Salix richardsonii",NA,NA,NA,"HE15PTS2",NA,10.6117837,NA,NA,NA,NA,468.1,0.145,NA,"Qikiqtaruk",NA,2015,NA,"206",61.95,0.427241379,"source_north",581,NA,NA,0.717326733,69.57677,138.90984,29,"25/07/2015",7
"645","Salix richardsonii",NA,NA,NA,"HE15PTS2",NA,11.48864418,NA,NA,NA,NA,784.7,0.225,NA,"Qikiqtaruk",NA,2015,NA,"206",72.65,0.322888889,"source_north",582,NA,NA,0.65778781,69.57677,138.90984,29,"25/07/2015",7
"646","Salix richardsonii",NA,NA,NA,"HE15PTS2",NA,12.30016051,NA,NA,NA,NA,440.7,0.085,NA,"Qikiqtaruk",NA,2015,NA,"206",31.15,0.366470588,"source_north",583,NA,NA,0.653741497,69.57677,138.90984,29,"25/07/2015",7
"647","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,11.6475827,NA,NA,NA,NA,531.3,0.1,NA,"Qikiqtaruk",NA,2015,NA,"206",39.3,0.393,"source_north",584,NA,NA,0.731313131,69.56985,138.89821,-4,"25/07/2015",7
"648","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,11.61092715,NA,NA,NA,NA,348.3,0.085,NA,"Qikiqtaruk",NA,2015,NA,"206",30.2,0.355294118,"source_north",585,NA,NA,0.717312349,69.56985,138.89821,-4,"25/07/2015",7
"649","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,9.796788141,NA,NA,NA,NA,856.1,0.205,NA,"Qikiqtaruk",NA,2015,NA,"206",80.95,0.394878049,"source_north",586,NA,NA,0.720276498,69.56985,138.89821,-4,"25/07/2015",7
"650","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,20.20352997,NA,NA,NA,NA,723.9,0.165,NA,"Qikiqtaruk",NA,2015,NA,"206",31.445,0.190575758,"source_north",587,NA,NA,0.662912309,69.56985,138.89821,-4,"25/07/2015",7
"651","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,10.16045627,NA,NA,NA,NA,621.5,0.18,NA,"Qikiqtaruk",NA,2015,NA,"206",65.75,0.365277778,"source_north",588,NA,NA,0.673846154,69.56985,138.89821,-4,"25/07/2015",7
"652","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,14.39469129,NA,NA,NA,NA,1135.6,0.245,NA,"Qikiqtaruk",NA,2015,NA,"207",86.65,0.353673469,"source_north",589,NA,NA,0.560465116,69.57794,138.94218,40,"26/07/2015",7
"653","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,9.98019802,NA,NA,NA,NA,500.1,0.075,NA,"Qikiqtaruk",NA,2015,NA,"207",40.4,0.538666667,"source_north",590,NA,NA,0.487905605,69.57794,138.94218,40,"26/07/2015",7
"654","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,11.58942065,NA,NA,NA,NA,934,0.14,NA,"Qikiqtaruk",NA,2015,NA,"207",59.55,0.425357143,"source_north",591,NA,NA,0.594944708,69.57794,138.94218,40,"26/07/2015",7
"655","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,10.81847826,NA,NA,NA,NA,554.3,0.095,NA,"Qikiqtaruk",NA,2015,NA,"207",46,0.484210526,"source_north",592,NA,NA,0.72305141,69.57794,138.94218,40,"26/07/2015",7
"656","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,9.736352357,NA,NA,NA,NA,929.7,0.215,NA,"Qikiqtaruk",NA,2015,NA,"207",80.6,0.374883721,"source_north",593,NA,NA,0.604516129,69.57794,138.94218,40,"26/07/2015",7
"657","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,10.40228789,NA,NA,NA,NA,540.9,0.125,NA,"Qikiqtaruk",NA,2015,NA,"213",52.45,0.4196,"source_north",594,NA,NA,0.745414527,69.58015,138.92355,74,"01/08/2015",8
"658","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,10.62539185,NA,NA,NA,NA,811.4,0.16,NA,"Qikiqtaruk",NA,2015,NA,"213",63.8,0.39875,"source_north",595,NA,NA,0.659183673,69.58015,138.92355,74,"01/08/2015",8
"659","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,10.14553473,NA,NA,NA,NA,388.2,0.1,NA,"Qikiqtaruk",NA,2015,NA,"213",45.35,0.4535,"source_north",596,NA,NA,0.708597285,69.58015,138.92355,74,"01/08/2015",8
"660","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,9.579346558,NA,NA,NA,NA,689.1,0.18,NA,"Qikiqtaruk",NA,2015,NA,"213",85.7,0.476111111,"source_north",597,NA,NA,0.689626556,69.58015,138.92355,74,"01/08/2015",8
"661","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,8.855405405,NA,NA,NA,NA,307.6,0.075,NA,"Qikiqtaruk",NA,2015,NA,"213",37,0.493333333,"source_north",598,NA,NA,0.756256801,69.58015,138.92355,74,"01/08/2015",8
"662","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,337.6,NA,NA,"Qikiqtaruk",NA,2015,NA,"203",NA,NA,"source_north",599,NA,NA,NA,69.57645,-138.994435,49,"22/07/2015",7
"663","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,857.3,NA,NA,"Qikiqtaruk",NA,2015,NA,"203",NA,NA,"source_north",600,NA,NA,NA,69.57645,-138.994435,49,"22/07/2015",7
"664","Salix richardsonii",NA,NA,NA,"HE15PTS2",NA,NA,NA,NA,NA,NA,846.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",601,NA,NA,NA,69.57677,138.90984,29,"25/07/2015",7
"665","Salix richardsonii",NA,NA,NA,"HE15PTS2",NA,NA,NA,NA,NA,NA,884.6,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",602,NA,NA,NA,69.57677,138.90984,29,"25/07/2015",7
"666","Salix richardsonii",NA,NA,NA,"HE15PTS2",NA,NA,NA,NA,NA,NA,325.6,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",603,NA,NA,NA,69.57677,138.90984,29,"25/07/2015",7
"667","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,384.2,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",604,NA,NA,NA,69.56985,138.89821,-4,"25/07/2015",7
"668","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,353,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",605,NA,NA,NA,69.56985,138.89821,-4,"25/07/2015",7
"669","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,730,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",606,NA,NA,NA,69.56985,138.89821,-4,"25/07/2015",7
"670","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,546.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",607,NA,NA,NA,69.56985,138.89821,-4,"25/07/2015",7
"671","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,714.6,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",608,NA,NA,NA,69.56985,138.89821,-4,"25/07/2015",7
"672","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,1359,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",609,NA,NA,NA,69.57794,138.94218,40,"26/07/2015",7
"673","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,306.3,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",610,NA,NA,NA,69.57794,138.94218,40,"26/07/2015",7
"674","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,446.3,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",611,NA,NA,NA,69.57794,138.94218,40,"26/07/2015",7
"675","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,441,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",612,NA,NA,NA,69.57794,138.94218,40,"26/07/2015",7
"676","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,639.8,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",613,NA,NA,NA,69.57794,138.94218,40,"26/07/2015",7
"677","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,550.3,NA,NA,"Qikiqtaruk",NA,2015,NA,"213",NA,NA,"source_north",614,NA,NA,NA,69.58015,138.92355,74,"01/08/2015",8
"678","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,544.4,NA,NA,"Qikiqtaruk",NA,2015,NA,"213",NA,NA,"source_north",615,NA,NA,NA,69.58015,138.92355,74,"01/08/2015",8
"679","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,532,NA,NA,"Qikiqtaruk",NA,2015,NA,"213",NA,NA,"source_north",616,NA,NA,NA,69.58015,138.92355,74,"01/08/2015",8
"680","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,952.8,NA,NA,"Qikiqtaruk",NA,2015,NA,"213",NA,NA,"source_north",617,NA,NA,NA,69.58015,138.92355,74,"01/08/2015",8
"681","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,347.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"213",NA,NA,"source_north",618,NA,NA,NA,69.58015,138.92355,74,"01/08/2015",8
"682","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,NA,0.034,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",619,NA,NA,NA,69.57645,-138.994435,49,"24/07/2016",7
"683","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,NA,0.073,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",620,NA,NA,NA,69.57645,-138.994435,49,"24/07/2016",7
"684","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,NA,0.074,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",621,NA,NA,NA,69.57645,-138.994435,49,"24/07/2016",7
"685","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,NA,0.068,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",622,NA,NA,NA,69.57645,-138.994435,49,"24/07/2016",7
"686","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,NA,0.063,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",623,NA,NA,NA,69.57645,-138.994435,49,"24/07/2016",7
"687","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,NA,0.033,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",624,NA,NA,NA,69.57794,138.94218,40,"24/07/2016",7
"688","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,NA,0.066,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",625,NA,NA,NA,69.57794,138.94218,40,"24/07/2016",7
"689","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,NA,0.067,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",626,NA,NA,NA,69.57794,138.94218,40,"24/07/2016",7
"690","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,NA,0.097,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",627,NA,NA,NA,69.57794,138.94218,40,"24/07/2016",7
"691","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,NA,0.06,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",628,NA,NA,NA,69.57794,138.94218,40,"24/07/2016",7
"692","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,NA,0.071,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",629,NA,NA,NA,69.58015,138.92355,74,"24/07/2016",7
"693","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,NA,0.091,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",630,NA,NA,NA,69.58015,138.92355,74,"24/07/2016",7
"694","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,NA,0.097,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",631,NA,NA,NA,69.58015,138.92355,74,"24/07/2016",7
"695","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,NA,0.064,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",632,NA,NA,NA,69.58015,138.92355,74,"24/07/2016",7
"696","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,NA,0.1,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",633,NA,NA,NA,69.58015,138.92355,74,"24/07/2016",7
"697","Salix richardsonii",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",634,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"698","Salix richardsonii",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",635,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"699","Salix richardsonii",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",636,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"700","Salix richardsonii",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",637,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"701","Salix richardsonii",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",638,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"702","Salix richardsonii",NA,NA,NA,"HE16KPTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"186",NA,NA,"source_south",639,NA,NA,NA,60.96201,-138.41271,1734,"04/07/2016",7
"703","Salix richardsonii",NA,NA,NA,"HE16KPTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"186",NA,NA,"source_south",640,NA,NA,NA,60.96201,-138.41271,1734,"04/07/2016",7
"704","Salix richardsonii",NA,NA,NA,"HE16KPTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"186",NA,NA,"source_south",641,NA,NA,NA,60.96201,-138.41271,1734,"04/07/2016",7
"705","Salix richardsonii",NA,NA,NA,"HE16KPTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"186",NA,NA,"source_south",642,NA,NA,NA,60.96201,-138.41271,1734,"04/07/2016",7
"706","Salix richardsonii",NA,NA,NA,"HE16KPTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"186",NA,NA,"source_south",643,NA,NA,NA,60.96201,-138.41271,1734,"04/07/2016",7
"707","Salix richardsonii",NA,NA,NA,"HE16KPTraits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"187",NA,NA,"source_south",644,NA,NA,NA,60.96727,-138.42202,1616,"05/07/2016",7
"708","Salix richardsonii",NA,NA,NA,"HE16KPTraits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"187",NA,NA,"source_south",645,NA,NA,NA,60.96727,-138.42202,1616,"05/07/2016",7
"709","Salix richardsonii",NA,NA,NA,"HE16KPTraits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"187",NA,NA,"source_south",646,NA,NA,NA,60.96727,-138.42202,1616,"05/07/2016",7
"710","Salix richardsonii",NA,NA,NA,"HE16KPTraits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"187",NA,NA,"source_south",647,NA,NA,NA,60.96727,-138.42202,1616,"05/07/2016",7
"711","Salix richardsonii",NA,NA,NA,"HE16KPTraits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"187",NA,NA,"source_south",648,NA,NA,NA,60.96727,-138.42202,1616,"05/07/2016",7
"712","Salix richardsonii",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"218",NA,NA,"source_south",649,NA,NA,NA,60.97682,138.41019,1472,"06/08/2017",8
"713","Salix richardsonii",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"218",NA,NA,"source_south",650,NA,NA,NA,60.97682,138.41019,1472,"06/08/2017",8
"714","Salix richardsonii",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"218",NA,NA,"source_south",651,NA,NA,NA,60.97682,138.41019,1472,"06/08/2017",8
"715","Salix richardsonii",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"218",NA,NA,"source_south",652,NA,NA,NA,60.97682,138.41019,1472,"06/08/2017",8
"716","Salix richardsonii",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"218",NA,NA,"source_south",653,NA,NA,NA,60.97682,138.41019,1472,"06/08/2017",8
"717","Salix richardsonii",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",654,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"718","Salix richardsonii",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",655,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"719","Salix richardsonii",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",656,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"720","Salix richardsonii",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",657,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"721","Salix richardsonii",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",658,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"722","Salix richardsonii",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",659,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"723","Salix richardsonii",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",660,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"724","Salix richardsonii",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",661,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"725","Salix richardsonii",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",662,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"726","Salix richardsonii",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",663,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"727","Salix richardsonii",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"226",NA,NA,"source_south",664,NA,NA,NA,61.2143,-138.28691,1652,"14/08/2017",8
"728","Salix richardsonii",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"226",NA,NA,"source_south",665,NA,NA,NA,61.2143,-138.28691,1652,"14/08/2017",8
"729","Salix richardsonii",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"226",NA,NA,"source_south",666,NA,NA,NA,61.2143,-138.28691,1652,"14/08/2017",8
"730","Salix richardsonii",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"226",NA,NA,"source_south",667,NA,NA,NA,61.2143,-138.28691,1652,"14/08/2017",8
"731","Salix richardsonii",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"226",NA,NA,"source_south",668,NA,NA,NA,61.2143,-138.28691,1652,"14/08/2017",8
