"","...1","X.x","Bed","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population","X.y","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter"
"1040",2559,2559,"IR",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESR8",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041",2560,2560,"IR",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESR9",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042",2570,2570,"AC",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSR10",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043",2571,2571,"AC",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSR6",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",2572,2572,"AC",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSR8",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",2585,2585,"EW",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSR1",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",2586,2586,"SW",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSR8",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047",2587,2587,"GD",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16SR5",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048",2608,2608,"LB",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",24,NA,NA,NA,38,35,36,111,62,44,"PC17SR1",NA,"3",72.3333333333333,36.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049",2609,2609,"SW",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",28.8,NA,NA,NA,42,40,41,46,48,90,"PC17SR10",NA,"3",61.3333333333333,41,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050",2610,2610,"IR",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR11",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051",2611,2611,"IR",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",6.2,NA,NA,NA,23.93,21.06,26.5,18.99,9.55,5.63,"PC17SR12",NA,"3",11.39,23.83,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",2612,2612,"IR",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",1.8,NA,NA,NA,30.66,28.36,30.12,35.15,30.7,21.82,"PC17SR13",NA,"3",29.2233333333333,29.7133333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053",2613,2613,"AC",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR14",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054",2614,2614,"AC",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR15",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055",2615,2615,"LB",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",23.4,NA,NA,NA,38,35,41,63,61,40,"PC17SR2",NA,"3",54.6666666666667,38,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056",2616,2616,"LB",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR3",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",2617,2617,"GD",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",55.2,NA,NA,NA,35,37,37,89,72,58,"PC17SR4",NA,"3",73,36.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058",2618,2618,"GD",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",73.1,NA,NA,NA,48,46,44,308,302,139,"PC17SR5",NA,"3",249.666666666667,46,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059",2619,2619,"GD",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",30.7,NA,NA,NA,36,35,33,38,64,53,"PC17SR6",NA,"3",51.6666666666667,34.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060",2620,2620,"SW",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR7",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061",2621,2621,"SW",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR8",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062",2622,2622,"SW",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",15.5,NA,NA,NA,67,48,48,98,22,9,"PC17SR9",NA,"3",43,54.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063",2629,2629,"GD",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR4",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064",2630,2630,"GD",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR5",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",2631,2631,"AC",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR6",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",2632,2632,"AC",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR7",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067",2633,2633,"AC",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR8",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068",2634,2634,"AC",2016,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR9",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",2640,2640,"EW",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",31.5,NA,NA,NA,38,39,43,126,105,107,"PP17SR16",NA,"3",112.666666666667,40,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070",2641,2641,"EW",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP17SR17",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071",2642,2642,"EW",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP17SR18",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072",2643,2643,"EW",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",19.3,NA,NA,NA,41,40,42,66,182,58,"PP17SR19",NA,"3",102,41,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",2644,2644,"EW",2017,"Salix richardsonii","Common_garden",NA,8,19,"2020",22.4,NA,NA,NA,35,36,37,89,68,91,"PP17SR20",NA,"3",82.6666666666667,36,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074",2674,2674,"SW",2015,"Salix richardsonii","Common_garden",NA,8,11,"2021",7.5,12,9.4,9,18,21,19,17,21,10,"H15SR19",846,"6",16,19.3333333333333,10.7,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075",2675,2675,"SW",2015,"Salix richardsonii","Common_garden",NA,8,11,"2021",5,6.6,4,12,18,16,NA,10,9,NA,"H15SR20",132,"6",NA,NA,5.3,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076",2676,2676,"AC",2015,"Salix richardsonii","Common_garden",NA,8,11,"2021",3.6,7,1.5,3,20,NA,NA,16,10,8,"H15SR29",37.8,"6",11.3333333333333,NA,4.25,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077",2677,2677,"LB",2015,"Salix richardsonii","Common_garden",NA,8,9,"2021",17.7,10,7.5,11,27,24,28,50,13,31,"H15SR5",1327.5,"6",31.3333333333333,26.3333333333333,8.75,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078",2697,2697,"LB",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",10.6,11.5,8.5,11,25,26,28,7,10,4,"H17SR1",1036.15,"4",7,26.3333333333333,10,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079",2698,2698,"GD",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",12,20,19,11,30,29,28,42,40,23,"H17SR10",4560,"4",35,29,19.5,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080",2699,2699,"GD",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",5,7,4.6,5,14,NA,NA,13,12,7,"H17SR12",161,"4",10.6666666666667,NA,5.8,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081",2700,2700,"GD",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",13.5,17,13.5,14,34,29,29,19,20,37,"H17SR13",3098.25,"4",25.3333333333333,30.6666666666667,15.25,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082",2701,2701,"GD",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",12.3,13,10,12,27,29,30,24,26,33,"H17SR15",1599,"4",27.6666666666667,28.6666666666667,11.5,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083",2702,2702,"IR",2017,"Salix richardsonii","Common_garden",NA,8,11,"2021",7.4,9.6,7.5,17,22,NA,NA,13,21,10,"H17SR18",532.8,"4",14.6666666666667,NA,8.55,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",2703,2703,"IR",2017,"Salix richardsonii","Common_garden",NA,8,11,"2021",6.8,10.4,5,12,17,18,19,18,10,14,"H17SR19",353.6,"4",14,18,7.7,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",2704,2704,"AC",2017,"Salix richardsonii","Common_garden",NA,8,11,"2021",8.9,11,5.2,10,20,20,19,5,12,17,"H17SR24",509.08,"4",11.3333333333333,19.6666666666667,8.1,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",2705,2705,"AC",2017,"Salix richardsonii","Common_garden",NA,8,11,"2021",2,3.6,1.5,9,19,20,NA,3,NA,NA,"H17SR25",10.8,"4",NA,NA,2.55,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",2706,2706,"EW",2017,"Salix richardsonii","Common_garden",NA,8,11,"2021",10.6,26.4,21.3,13,34,30,32,25,39,82,"H17SR30",5960.592,"4",48.6666666666667,32,23.85,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088",2707,2707,"EW",2017,"Salix richardsonii","Common_garden",NA,8,11,"2021",13.2,20.4,17.5,14,39,34,35,43,19,51,"H17SR35",4712.4,"4",37.6666666666667,36,18.95,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089",2708,2708,"EW",2017,"Salix richardsonii","Common_garden",NA,8,11,"2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17SR36",NA,"4",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090",2709,2709,"EW",2017,"Salix richardsonii","Common_garden",NA,8,11,"2021",5.9,8.4,6.8,8,23,18,20,6,10,9,"H17SR37",337.008,"4",8.33333333333333,20.3333333333333,7.6,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091",2710,2710,"LB",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",5,4.5,12.4,13,32,23,NA,17,20,19,"H17SR4",279,"4",18.6666666666667,NA,8.45,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092",2711,2711,"LB",2017,"Salix richardsonii","Common_garden",NA,8,6,"2021",15,10,8,12,38,35,33,6,8,14,"H17SR5",1200,"4",9.33333333333333,35.3333333333333,9,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",2712,2712,"GD",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",7.2,14,12.5,8,28,27,27,21,30,15,"H17SR7",1260,"4",22,27.3333333333333,13.25,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",2713,2713,"GD",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",14.5,14,12,13,25,29,30,23,13,17,"H17SR9",2436,"4",17.6666666666667,28,13,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095",2733,2733,"GD",2018,"Salix richardsonii","Common_garden",NA,8,9,"2021",3.6,9,4.8,5,NA,NA,NA,14,12,12,"H18SR10",155.52,"3",12.6666666666667,NA,6.9,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",2734,2734,"IR",2018,"Salix richardsonii","Common_garden",NA,8,11,"2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18SR17",NA,"3",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",2735,2735,"LB",2018,"Salix richardsonii","Common_garden",NA,8,9,"2021",6.5,5,4.5,10,26,28,NA,12,15,12,"H18SR2",146.25,"3",13,NA,4.75,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",2736,2736,"IR",2018,"Salix richardsonii","Common_garden",NA,8,11,"2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18SR20",NA,"3",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",2737,2737,"AC",2018,"Salix richardsonii","Common_garden",NA,8,11,"2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18SR25",NA,"3",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",2738,2738,"EW",2018,"Salix richardsonii","Common_garden",NA,8,11,"2021",15.5,14.2,11.1,6,32,34,31,37,34,38,"H18SR27",2443.11,"3",36.3333333333333,32.3333333333333,12.65,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",2739,2739,"EW",2018,"Salix richardsonii","Common_garden",NA,8,11,"2021",4.2,11.3,2.7,4,19,23,24,3,6,4,"H18SR29",128.142,"3",4.33333333333333,22,7,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",2740,2740,"EW",2018,"Salix richardsonii","Common_garden",NA,8,11,"2021",15.8,17.2,9.5,13,26,29,26,34,27,29,"H18SR30",2581.72,"3",30,27,13.35,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",2741,2741,"GD",2018,"Salix richardsonii","Common_garden",NA,8,9,"2021",2.8,4.8,3.5,9,15,14,14,5,7,8,"H18SR6",47.04,"3",6.66666666666667,14.3333333333333,4.15,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",2742,2742,"GD",2018,"Salix richardsonii","Common_garden",NA,8,9,"2021",4.8,9.7,8,6,15,17,18,7,12,13,"H18SR8",372.48,"3",10.6666666666667,16.6666666666667,8.85,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105",2761,2761,"SW",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",11,5.5,6,14,NA,NA,NA,10,40,NA,"HESR13",363,"8",NA,NA,5.75,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",2762,2762,"LB",2013,"Salix richardsonii","Common_garden",NA,8,9,"2021",10.5,16.5,9.8,16,NA,NA,NA,31,20,38,"HESR2",1697.85,"8",29.6666666666667,NA,13.15,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",2763,2763,"AC",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",6.2,8,8.2,6,21,23,22,25,33,30,"HESR23",406.72,"8",29.3333333333333,22,8.1,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",2764,2764,"AC",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",10.1,4,3.8,8,NA,NA,NA,17,11,7,"HESR26",153.52,"8",11.6666666666667,NA,3.9,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109",2765,2765,"LB",2013,"Salix richardsonii","Common_garden",NA,8,9,"2021",13.8,21,18,10,27,25,28,13,25,6,"HESR3",5216.4,"8",14.6666666666667,26.6666666666667,19.5,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110",2766,2766,"LB",2013,"Salix richardsonii","Common_garden",NA,8,6,"2021",8.2,17.5,16,15,27,25,29,24,20,12,"HESR4",2296,"8",18.6666666666667,27,16.75,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",2767,2767,"SW",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",10.8,14.7,7.5,9,NA,NA,NA,14,23,7,"HESR7",1190.7,"8",14.6666666666667,NA,11.1,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",2768,2768,"SW",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",13.5,23.5,14,10,NA,NA,NA,14,21,27,"HESR8",4441.5,"8",20.6666666666667,NA,18.75,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",2778,2778,"SW",2015,"Salix richardsonii","Common_garden",NA,8,11,"2021",21.5,29.5,19,15,53,51,45,37,29,44,"K15SSR8",12050.75,"6",36.6666666666667,49.6666666666667,24.25,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",2780,2780,"LB",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",17,11.8,29.5,12,37,44,45,41,17,32,"K17SR6",5917.7,"4",30,42,20.65,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",2802,2802,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",110.6,145.3,124.8,81,58,48,52,40,61,109,"KLSRC10",2005558.464,"8",70,52.6666666666667,135.05,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",2803,2803,"AC",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",85,115,114,88,47,52,48,120,39,112,"KLSRC13",1114350,"8",90.3333333333333,49,114.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",2804,2804,"LB",2013,"Salix richardsonii","Common_garden",NA,8,9,"2021",117,132,113,72,50,49,50,45,74,63,"KLSRC2",1745172,"8",60.6666666666667,49.6666666666667,122.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",2805,2805,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",93.1,116.9,108.1,50,38,34,39,21,43,26,"KLSRC6",1176494.459,"8",30,37,112.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",2806,2806,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KLSRC7",NA,"8",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120",2807,2807,"SW",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",122,147,117,39,34,46,41,53,106,35,"KLSRE10",2098278,"8",64.6666666666667,40.3333333333333,132,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121",2808,2808,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",98.9,213,153.5,61,47,41,43,56,51,25,"KLSRE11",3233584.95,"8",44,43.6666666666667,183.25,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122",2809,2809,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",103.5,118.8,117.6,67,36,49,44,36,83,137,"KLSRE13",1445986.08,"8",85.3333333333333,43,118.2,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123",2810,2810,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",49.2,90.2,74.5,29,35,36,46,30,67,17,"KLSRE14",330619.08,"8",38,39,82.35,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124",2811,2811,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",104.7,138.5,131.7,31,63,54,50,198,122,25,"KLSRE15",1909775.115,"8",115,55.6666666666667,135.1,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",2812,2812,"LB",2013,"Salix richardsonii","Common_garden",NA,8,9,"2021",99,230,231,97,51,57,48,84,125,50,"KLSRE4",5259870,"8",86.3333333333333,52,230.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",2813,2813,"SW",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",85,98,87,35,43,49,53,54,33,69,"KLSRE6",724710,"8",52,48.3333333333333,92.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",2814,2814,"SW",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",68,87,68,58,52,42,43,136,73,68,"KLSRE7",402288,"8",92.3333333333333,45.6666666666667,77.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128",2815,2815,"SW",2013,"Salix richardsonii","Common_garden",NA,8,11,"2021",83,106,115,60,47,42,60,80,30,39,"KLSRE9",1011770,"8",49.6666666666667,49.6666666666667,110.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",2832,2832,"IR",2016,"Salix richardsonii","Common_garden",NA,8,11,"2021",31.2,11.7,12.1,17,25,26,27,17,21,32,"KP16SR26",4416.984,"5",23.3333333333333,26,11.9,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",2833,2833,"IR",2016,"Salix richardsonii","Common_garden",NA,8,11,"2021",35.6,28.8,17.5,24,43,42,46,52,44,34,"KP16SR27",17942.4,"5",43.3333333333333,43.6666666666667,23.15,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",2834,2834,"GD",2016,"Salix richardsonii","Common_garden",NA,8,9,"2021",33,27,23,20,36,39,42,69,107,57,"KP16SR36",20493,"5",77.6666666666667,39,25,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",2835,2835,"GD",2016,"Salix richardsonii","Common_garden",NA,8,9,"2021",73,46,49,32,42,44,47,405,115,70,"KP16SR37",164542,"5",196.666666666667,44.3333333333333,47.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",2836,2836,"LB",2016,"Salix richardsonii","Common_garden",NA,8,9,"2021",28,27.5,16.5,16,40,33,35,39,29,63,"KP16SR41",12705,"5",43.6666666666667,36,22,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",2837,2837,"GD",2016,"Salix richardsonii","Common_garden",NA,8,9,"2021",20.5,26,22,14,43,40,35,57,19,42,"KP16SR51",11726,"5",39.3333333333333,39.3333333333333,24,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",2838,2838,"GD",2016,"Salix richardsonii","Common_garden",NA,8,9,"2021",44,53,36,16,42,49,41,40,52,38,"KP16SR52",83952,"5",43.3333333333333,44,44.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136",2839,2839,"GD",2016,"Salix richardsonii","Common_garden",NA,8,9,"2021",14.5,26.5,25,12,37,36,32,36,19,32,"KP16SR53",9606.25,"5",29,35,25.75,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137",2840,2840,"EW",2016,"Salix richardsonii","Common_garden",NA,8,11,"2021",56.5,37.4,51.9,21,36,42,40,45,57,178,"KP16SR57",109669.89,"5",93.3333333333333,39.3333333333333,44.65,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138",2841,2841,"EW",2016,"Salix richardsonii","Common_garden",NA,8,11,"2021",26.4,40.5,23.7,19,41,44,42,68,88,115,"KP16SR58",25340.04,"5",90.3333333333333,42.3333333333333,32.1,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139",2842,2842,"EW",2016,"Salix richardsonii","Common_garden",NA,8,11,"2021",37.8,26,22.5,14,51,48,45,82,55,14,"KP16SR60",22113,"5",50.3333333333333,48,24.25,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140",2852,2852,"LB",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",22.5,33,18,27,42,44,40,37,17,35,"KP17SR1",13365,"4",29.6666666666667,42,25.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141",2853,2853,"LB",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",26,27.5,17.5,14,31,35,34,40,25,62,"KP17SR2",12512.5,"4",42.3333333333333,33.3333333333333,22.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",2854,2854,"LB",2017,"Salix richardsonii","Common_garden",NA,8,9,"2021",38,40,29,11,43,42,41,70,30,45,"KP17SR3",44080,"4",48.3333333333333,42,34.5,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
